typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20170101,2017,52,2017,682,SAU,Saudi Arabia,M,Import,156,CHN,China,0,W00,World,H4,HS,TRUE,722220,"Steel, stainless; bars and rods, cold-formed or cold-finished",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,150756,FALSE,8,kg,150756,FALSE,150756,FALSE,,FALSE,148243.769,,148243.769,0,TRUE,FALSE
C,A,20170101,2017,52,2017,682,SAU,Saudi Arabia,M,Import,156,CHN,China,0,W00,World,H4,HS,TRUE,722230,"Steel, stainless; bars and rods, n.e.c. in heading no. 7222",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,486779,FALSE,8,kg,486779,FALSE,486779,FALSE,,FALSE,518254.79,,518254.79,0,TRUE,FALSE
C,A,20170101,2017,52,2017,682,SAU,Saudi Arabia,M,Import,156,CHN,China,0,W00,World,H4,HS,TRUE,722240,"Steel, stainless; angles, shapes and sections",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,150952,FALSE,8,kg,150952,FALSE,150952,FALSE,,FALSE,357754.752,,357754.752,0,TRUE,FALSE
C,A,20170101,2017,52,2017,682,SAU,Saudi Arabia,M,Import,156,CHN,China,0,W00,World,H4,HS,TRUE,7223,Stainless steel wire,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,434685,FALSE,8,kg,434685,FALSE,434685,FALSE,,FALSE,830491.131,,830491.131,0,FALSE,TRUE
C,A,20170101,2017,52,2017,682,SAU,Saudi Arabia,M,Import,156,CHN,China,0,W00,World,H4,HS,TRUE,722300,"Steel, stainless; wire",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,434685,FALSE,8,kg,434685,FALSE,434685,FALSE,,FALSE,830491.131,,830491.131,0,TRUE,FALSE
C,A,20170101,2017,52,2017,682,SAU,Saudi Arabia,M,Import,156,CHN,China,0,W00,World,H4,HS,TRUE,7225,"Alloy steel flat-rolled products, of a width 600mm or more",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,17863596,FALSE,8,kg,17863596,FALSE,17863596,FALSE,,FALSE,13573312.02,,13573312.02,0,FALSE,TRUE
C,A,20170101,2017,52,2017,682,SAU,Saudi Arabia,M,Import,156,CHN,China,0,W00,World,H4,HS,TRUE,722511,"Steel, alloy; flat-rolled, width 600mm or more, of silicon-electrical steel, grain-oriented",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,395545,FALSE,8,kg,395545,FALSE,395545,FALSE,,FALSE,631192.95,,631192.95,0,TRUE,FALSE
C,A,20170101,2017,52,2017,682,SAU,Saudi Arabia,M,Import,156,CHN,China,0,W00,World,H4,HS,TRUE,722519,"Steel, alloy; flat-rolled, width 600mm or more, of silicon-electrical steel, (other than grain-oriented)",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1947410,FALSE,8,kg,1947410,FALSE,1947410,FALSE,,FALSE,2873450.016,,2873450.016,0,TRUE,FALSE
C,A,20170101,2017,52,2017,682,SAU,Saudi Arabia,M,Import,156,CHN,China,0,W00,World,H4,HS,TRUE,722530,"Steel, alloy; flat-rolled, width 600mm or more, hot-rolled, in coils",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,10192100,FALSE,8,kg,10192100,FALSE,10192100,FALSE,,FALSE,4958132.644,,4958132.644,0,TRUE,FALSE
C,A,20170101,2017,52,2017,682,SAU,Saudi Arabia,M,Import,156,CHN,China,0,W00,World,H4,HS,TRUE,722540,"Steel, alloy; flat-rolled, width 600mm or more, hot-rolled, not in coils",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3916890,FALSE,8,kg,3916890,FALSE,3916890,FALSE,,FALSE,2372595.23,,2372595.23,0,TRUE,FALSE
